hemA,8,0.8415980360399972
hemA,42,1.0
hemA,75,0.6937331353654785
degP,13,1.0
degP,107,0.8881137281309912
degP,117,0.9556996978179731
degP,129,0.9956095795220891
infA,53,0.6869695543476984
infA,36,1.0
infA,6,0.6884667436659452
infA,-11,0.9638223042319143
lepA,100,0.8891398598678519
lepA,91,0.9568005102769143
lepA,76,0.8202180915500563
lepA,43,1.0
leuS,81,1.0
leuS,36,0.9208796185577455
leuS,20,0.3292349529495409
leuS,0,0.9717798017281977
metG,45,1.0
metG,65,0.6103553321807931
metG,68,0.9255608459400368
metG,92,0.08336234998503693
metK,14,0.4671708290124339
metK,31,1.0
metK,48,0.7621451737812581
metK,65,0.44312383395989546
groS,15,1.0
groS,85,0.9096100828850231
groS,106,0.0355915784155864
groS,109,0.6893843391134726
mreB,66,0.5540941689552771
mreB,49,0.859035743450596
mreB,42,0.9207251858641499
mreB,30,1.0
parC,95,0.7905067037489177
parC,85,0.8152035810761975
parC,51,0.7505821802104736
parC,22,1.0
pepA,135,0.133048605858421
pepA,89,0.09388337311752504
pepA,74,1.0
pepA,48,0.9664178420806286
pgsA,80,0.34505331969610503
pgsA,52,0.8582667060573261
pgsA,37,1.0
pgsA,16,0.9987779331149018
ppa,67,0.8942629853380437
ppa,38,0.8798561055694113
ppa,20,0.86426160591435
ppa,19,1.0
proB,14,0.9333606219958253
proB,40,0.8998365936322028
proB,65,0.8109419332405481
proB,79,1.0
psd,171,0.5226879861116104
psd,164,1.0
psd,61,0.8284630889386548
psd,41,0.6859164033958811
pth,75,0.5488137718793361
pth,35,0.8368602933269951
pth,34,0.3431065990493087
pth,25,1.0
pyrG,69,0.46868951943553355
pyrG,63,0.6828379180154038
pyrG,42,0.42258592500059283
pyrG,27,1.0
rfaD,16,0.8203590979993172
rfaD,55,1.0
rfaD,56,0.9784743418326127
rfaD,76,0.8976365174890157
rnc,181,0.6192928449163969
rnc,159,0.7472937073733966
rnc,9,1.0
rnc,7,0.6807239156115937
rne,142,0.6954892879932305
rne,141,0.8628697222573803
rne,79,0.987218613348817
rne,51,1.0
rplK,22,1.0
rplK,66,0.8592577923096604
rplK,69,0.8493965242637093
rplK,145,0.7569657694444336
rplK,413,0.7715581656989265
rplM,234,0.8122965009155133
rplM,195,1.0
rplM,79,0.7958339283351601
rplM,23,0.9966557160951321
rplN,88,0.9295749813499096
rplN,42,0.8909012001912476
rplN,33,1.0
rplN,7,0.9539855849661908
rplY,53,0.7797239205717585
rplY,56,0.85300000077713
rplY,59,0.933756946099607
rplY,80,1.0
rpmE,1,0.7438557070458732
rpmE,20,0.8288117656386321
rpmE,21,0.2595010126528131
rpmE,74,1.0
rpmH,1,0.9843173031140836
rpmH,21,0.947384828673653
rpmH,41,1.0
rpmH,56,0.8008448973625204
rpoZ,56,0.9235061170306372
rpoZ,70,1.0
rpoZ,111,0.23076044906356333
rpsJ,87,0.8724958071822282
rpsJ,28,0.8844106670769347
rpsJ,25,0.9865280819120309
rpsJ,10,1.0
rpsL,120,0.7435078947748304
rpsL,65,0.9684697266892002
rpsL,32,1.0
rpsL,16,0.8424612349409746
rpsM,84,0.8746907555908908
rpsM,29,1.0
rpsM,7,0.7366614203503292
rpsM,6,0.6559324719941225
rpsP,122,0.6685648128834926
rpsP,121,0.6291683672136609
rpsP,44,1.0
rpsT,167,0.7410695656337365
rpsT,33,1.0
rpsT,0,0.8558428648900892
coaA,111,0.6314194880102285
coaA,55,1.0
coaA,49,0.7802746864248251
coaA,37,0.706860137712298
secB,86,0.9198587180993254
secB,77,0.909968708521277
secB,54,1.0
secB,40,0.6682837526534356
secE,16,0.816147153611625
secE,41,0.8528908926420082
secE,80,1.0
ssb,56,0.940705565146567
ssb,57,0.6346804957268845
ssb,75,0.9814057555539595
ssb,94,1.0
suhB,0,1.0
suhB,9,0.022960145611612404
suhB,25,0.5873025390172104
suhB,61,0.4751666282640209
thrS,58,1.0
thrS,31,0.8925257991584962
thrS,20,0.6760972626309325
thrS,5,0.7629563146843863
ribF,35,0.5318280101897651
ribF,42,1.0
ribF,177,0.8661205006611528
ribF,205,0.9728637568026536
mraZ,8,0.8404037441970361
mraZ,57,0.8276916320453437
mraZ,61,0.8671208803982278
mraZ,62,1.0
secM,96,1.0
secM,115,0.7570484332417482
secM,120,0.6382336829164837
secM,129,0.5831656019221664
yceD,0,0.39215148736357636
yceD,21,1.0
yceD,22,0.8841743780218373
yceD,23,0.8717169520549976
yceD,505,0.7331668765720669
tsaD,78,0.772389655368402
tsaD,48,0.4410733124038544
tsaD,39,0.8246695233609644
tsaD,27,1.0
yidC,67,0.8043776904729925
yidC,86,0.9770788775412097
yidC,87,1.0
yidC,93,0.6485138520499234
glmU,93,1.0
glmU,71,0.42327593661508095
glmU,63,0.9833309802613992
glmU,36,0.6510014765336419
murB,22,0.7042233707527789
murB,70,0.8774075029196972
murB,97,1.0
murB,112,0.9103288189307703
rsfS,102,1.0
rsfS,93,0.721791769430138
rsfS,49,0.7371163165207657
rsfS,19,0.7853283821388222
nrdR,11,1.0
nrdR,12,0.5407862360491247
nrdR,25,0.7585535630231482
nrdR,80,0.08613000993046038
mnmA,57,1.0
mnmA,54,0.2865630828559823
mnmA,39,0.9041183736147091
mnmA,-1,0.6645698287507712
folE,68,0.7480506163761268
folE,28,1.0
folE,27,0.8730179620301676
folE,5,0.8668426883401193
plsC,85,0.5730761012842034
plsC,76,0.6359423483890766
plsC,66,1.0
plsC,30,0.9666864284275243
holC,126,0.28850598143061823
holC,60,1.0
holC,42,0.6923212571307776
holC,22,0.45680629148916174
holC,-4,0.8512032086297456
holC,-5,0.557209524028849
holC,-6,0.8846285224500222
holC,-16,0.4350512609512303
holD,10,1.0
holD,11,0.8136859114533455
holD,46,0.9233013425316882
holD,65,0.4870458284559573
holD,401,0.06314268603243212
holD,402,0.038204880220048955
tktA,79,1.0
tktA,72,0.41353478231735236
tktA,66,0.6965227626321712
tktA,6,0.3963460439103357
def,30,1.0
def,151,0.194737807469556
def,152,0.9769416614878186
def,164,0.0903215822310435
csrA,85,0.8016189464932736
csrA,57,1.0
csrA,33,0.8353073219367735
rlmE,105,0.7231064847612301
rlmE,99,0.8605844454443986
rlmE,34,0.8016821123416173
rlmE,30,1.0
ftsN,89,0.31956770352570907
ftsN,35,0.4595559320038587
ftsN,31,1.0
ftsN,25,0.6884337231053992
pyrH,10,1.0
pyrH,22,0.9464659250886461
pyrH,179,0.3506171135966983
pyrH,185,0.7058967645146104
rnt,25,0.9453738787055174
rnt,38,1.0
rnt,57,0.9570573784433699
rnt,82,0.19171694026878622
accA,17,1.0
accA,80,0.8356238777539824
accA,169,0.4197241702136305
accA,206,0.5827455705575989
gmhB,18,0.8825960113309592
gmhB,19,0.7542448759428578
gmhB,35,1.0
gmhB,46,0.9744666821002845
gmhB,540,0.027871341659245954
gmhB,567,0.6511445546435828
smpB,27,1.0
smpB,106,0.9747877663942206
smpB,107,0.6887036000241845
smpB,130,0.933066580658655
rpoE,63,0.5589737665815575
rpoE,43,0.6257290970174849
rpoE,28,0.6552335549981696
rpoE,22,1.0
yejL,16,0.8838928759396447
yejL,17,1.0
yejL,87,0.3158754786119887
yejL,91,0.8187902173664855
secG,117,1.0
secG,99,0.689234659822886
secG,96,0.3961168366026897
secG,46,0.9278092090853979
rluD,85,0.8728738002326455
rluD,75,0.6683508741454153
rluD,43,1.0
rluD,36,0.9651481989461737
prfC,41,0.3869121404893248
prfC,52,1.0
prfC,65,0.9742688476555101
prfC,66,0.8420573585642964
prfC,1538,0.03734223964589427
prfC,1571,0.20569759342034227
prfC,1574,0.6313245481829383
prfC,1579,0.8560433872056944
prfC,1580,0.692175903767121
lgt,59,0.8621380869738563
lgt,38,0.9687766255460957
lgt,26,1.0
lgt,6,0.9059996070471364
coaE,125,0.2387913266005519
coaE,96,1.0
coaE,57,0.271292182592836
coaE,18,0.7157733344726073
rseP,61,0.47917358801775156
rseP,91,1.0
rseP,172,0.7768979235659992
rseP,194,0.4761792118348406
prmB,121,0.8286642671823655
prmB,114,1.0
prmB,76,0.7259268899498129
prmB,45,0.9806221218818518
dxr,16,0.5714060254731733
dxr,31,1.0
dxr,75,0.901547610468874
dxr,76,0.7651849219993853
ffs,45,0.9843231588821909
ffs,46,1.0
ffs,66,0.8162906341465114
ffs,77,0.8793496581818717
ssrA,37,1.0
ssrA,38,0.7190667343949421
ssrA,50,0.8433610232333847
ssrA,65,0.7287878383732108
rplU,265,0.9882605359312107
rplU,155,1.0
rplU,57,0.7122818328812472
rplU,16,0.8231301122564301
tff,41,0.7487114816850956
tff,94,0.6062885967346431
tff,99,1.0
ispU,24,0.8781106560201942
ispU,42,0.7058063516103383
ispU,56,0.7455775797260658
ispU,89,1.0
bamA,49,0.8589918367254876
bamA,101,1.0
bamA,115,0.8795822724409008
bamA,127,0.7038545821032786
bamA,2428,0.6606604169806223
ybeZ,100,0.06606183397324214
ybeZ,74,1.0
ybeZ,67,0.8644371213109149
ybeZ,66,0.9497656423348516
lolA,25,0.8384927376254081
lolA,73,0.9472769931041538
lolA,92,1.0
lolA,116,0.47445266883742343
lolC,8,0.7904623482622551
lolC,12,0.6145601472310203
lolC,82,1.0
lolC,94,0.9442882991492451
ymfK,98,0.7673514569189677
ymfK,72,1.0
ymfK,36,0.7792790283936131
ymfK,13,0.28933764657057626
racR,167,0.7004137532241689
racR,109,0.6334759314407665
racR,97,0.5067038291205007
racR,42,1.0
zipA,208,0.7080701587312929
zipA,109,0.8427708537348325
zipA,85,0.9079251278525865
zipA,81,1.0
hda,71,0.7228246849323334
hda,41,0.8257242871944933
hda,29,0.4974320733764847
hda,11,1.0
bamD,31,0.8338922775103716
bamD,44,1.0
bamD,96,0.8247673446433103
bamD,235,0.48871995070845164
rfaE,84,0.5972815101626032
rfaE,83,0.8980799039914844
rfaE,82,0.788280159857094
rfaE,17,1.0
yheO,59,0.48706343738369
yheO,30,1.0
yheO,21,0.9019038977972684
yheO,6,0.9340446295213036
yrfF,10,0.3282822220125418
yrfF,40,1.0
yrfF,79,0.6715436439668019
yrfF,96,0.5928678072748382
rsgA,86,0.9305072389124223
rsgA,48,0.735913401917365
rsgA,37,1.0
rsgA,21,0.011494060157395795
orn,10,0.7826992172094631
orn,49,1.0
orn,60,0.7053348170904851
orn,61,0.725226343063269
lptF,44,0.7387227497996988
lptF,104,0.9519213350981977
lptF,132,0.856119320238369
lptF,151,1.0
