Gene name,# sgRNA,Mean LR,Median LR
rluA,4,0.27251936634057794,0.247005593453977
yabP,3,-1.5681865014432874,-0.161786627085886
yabQ,4,-0.30492317688099846,-0.29666741162004345
torR,4,0.14101785230380115,0.0884563243583167
ybaL,4,0.14046758376099547,0.1300912649810155
yiaG,3,-0.122773614842197,-0.139779506614781
dppB,4,-0.08021156319230645,0.07192320551427114
dppC,4,-0.4367749567010005,-0.043166505068596
dppD,4,-0.06839445940329852,-0.0614789162794646
dppF,4,-0.0029703706938721403,0.056504353857043235
gntK,4,-0.038704188412733306,-0.09052778733054309
gntR,4,-0.06477057647745854,-0.04530799773583161
gntU,4,0.35432563949846974,0.354098221301599
nudF,3,-0.1598675373748357,-0.0283464550550101
cas3,4,0.11867522477097363,0.014624309847753245
mdaB,4,0.008768926567242673,0.017267833181767347
ygiN,4,0.11738233243251485,0.1168932587917661
qseC,4,0.1195661031476304,0.14260758288846248
gltJ,4,0.026305592575673584,0.028526216229177767
gltK,4,0.13485271132039486,0.09756960523839785
gltL,4,-0.023223094864333754,-0.0189861313598745
lpxH,4,-1.1341794345276959,-0.765773903802963
grxB,4,-0.054175109761084236,0.009772645226261499
yceK,4,-1.3068325661702098,-0.2390161459561808
rarA,4,0.29182956550686523,0.201205256655545
yciM,4,-2.51336910117091,-2.352809125275805
ybdH,4,0.02614989810720235,0.0058346033815637015
nudL,4,0.3743343305574562,0.35756850536072404
ttdR,4,0.02340983117693675,0.042227069241108
fldB,4,-0.010859246901104758,0.065122710898614
ycaK,4,0.11531450196205592,0.07759666834995896
yccJ,4,0.12027713434819826,0.1851594154319
yggM,3,-0.16910496068385608,-0.0909986171938862
yggN,4,0.08989576726558898,0.124968416308868
ygbE,3,0.20199236355427688,-0.0414589275085303
ybcI,4,-0.09652563543977974,-0.007639457103869013
yedI,4,-0.06281224785736525,0.0330549298233465
yedJ,4,-0.11103276079418134,-0.0968208353630042
luxS,4,-0.015748632659651908,-0.023358687355197822
yddG,3,-0.23146303974823168,-0.20658682618728
dxr,4,-2.4756968983246774,-2.487540200464525
mug,4,0.2546107695542417,0.1762994713176375
ygjI,4,-0.09940147502975916,-0.0760312710991469
sstT,4,0.1125075884448606,0.1051588394810087
uxaA,3,0.2587885605204587,0.274715383916738
exuT,4,-0.03663103363819301,0.027005743383944503
exuR,4,-0.031228332459446666,-0.00582918532265233
yhaO,4,-0.05307666666051125,0.0236958101791495
garP,4,-0.035281758500743596,0.0971307396794873
agaA,4,0.13518609548386323,0.32537821333387396
kbaY,4,-0.0642995428248175,-0.06543466208877649
agaB,4,-0.2038087784120425,-0.3326630228560145
agaC,4,0.027242377585059048,0.1069458999172916
diaA,4,-0.2502985072902336,-0.23566849078762697
yhbY,4,-0.09283428273626723,-0.12101091546297346
mlaD,4,-0.08926333937072826,-0.09826672127791063
mlaE,4,-0.06141229037959935,-0.01969859854326771
mlaF,4,-0.13215212136817553,-0.14611912144955955
yrbG,4,0.0018007385286769005,0.0338553052046383
ybaM,4,0.2518518471378104,0.2668307324087835
yhdW,4,0.1027905892552318,0.0843171966746421
yhdX,4,-0.02140081666596651,-0.022560421159947004
yhdY,4,-0.030249725366270755,0.078928549820866
yhdZ,4,0.050685620000003505,0.0015807711945215047
ybjC,4,0.3246905665425559,0.321875924150099
ybaN,4,0.2871444034445642,0.18359745837972852
yefM,4,0.0717516708491944,0.0754303356585243
cas2,3,0.06228475438526254,0.0705029641152736
yfaL,4,-0.24817269797982724,-0.2659921480835325
ybeL,4,-0.006027604661672299,0.0018418602994529007
abgT,4,0.09599198228986655,0.12011748329993166
ybgF,4,0.1389827760136301,0.12493069893905501
matP,4,0.02542966091788853,0.038254390469911054
yfiM,3,-0.019615985909709702,-0.0820530175079021
mdoD,4,0.08546046052626387,0.06952787124668625
yebK,4,0.33393685786674476,0.3530597708448715
yecF,3,-0.09331326245750966,-0.224876682080167
ydcH,4,0.070830802309362,-0.32521470005569797
proQ,4,-0.12878528807422457,0.032154140038938406
ampH,4,-0.2548104505067683,-0.11153317597057796
yciN,4,0.28425456168358226,0.314780117862894
ycjF,4,0.11371667192097977,0.10007656897447564
yajI,4,0.08236495635507009,0.09368428310594315
ybhC,4,0.04564897032143618,0.011675683748988447
tusE,3,-0.08255796478269677,0.0212303016299667
ycfK,3,0.22988389763443137,0.458859096644002
zapA,4,0.18660309823778523,0.1753339079372405
ybcJ,4,0.15311432384019455,0.1433787602035166
yfiN,4,-0.14335146132580634,-0.17103040865611016
yfaH,4,0.05559091492240645,0.1490109818109944
gss,4,0.1315703614827155,0.1288695442716275
pitB,4,0.06907527346766085,0.0033004244086587003
yheS,4,0.29218666278475103,0.2705062465799105
frlA,4,0.018153165620024902,0.0011063969678168015
feoC,4,-0.07884325983117133,-0.19969057746928615
glk,4,-0.009617375971201894,-0.032570905559980295
tynA,4,-0.6701104103532161,-0.006602251204502498
xapB,4,-0.034047854329828445,0.0393062200624456
dsdC,4,-0.021180429601663504,-0.0676288303911575
yqcE,4,-0.3819984413573965,-0.2480421461294575
ybaE,4,-0.04571109453422997,0.01839551753211208
mngA,4,-0.0886958873182422,0.009276987907233102
mngB,4,0.16172992833566346,0.13407214940544535
cobU,4,-0.002442664303397502,0.025972386934346697
aqpZ,4,0.09271533358361116,0.1148098996657988
emrY,4,-0.14609149935561766,-0.06128844397574815
dctA,4,0.10450883849135427,0.0574581191970084
dgoA,4,-0.9849110083267664,-0.08133220356944436
dgoK,4,0.18361101965010504,0.1787526595010585
dgoT,4,0.0351161081840622,0.0388191637851345
glcB,4,-0.0021368400295921717,0.014371078455331147
gpsA,4,-1.7347854095159367,-1.6546139554118704
hpt,4,0.15247466950175825,0.207209284133235
kefB,4,0.002307863839034495,0.00023972143150999964
pta,4,-4.5741642279087324,-3.848293006186795
uxuB,4,0.27388918297576653,0.2785388597783395
uxuR,4,-0.10256891410285254,-0.05670352400852835
xylF,4,0.1255858595805876,0.15512657246393363
xylR,4,0.12106118633194514,0.161366670608611
nrdE,4,-0.07244061490064185,-0.024371069961894698
argQ,2,-6.6139022319329595,-6.6139022319329595
argU,1,-1.52573094351714,-1.52573094351714
argW,4,-1.6279730986381082,-0.5866324353734285
argX,1,-1.30986090269211,-1.30986090269211
aspT,1,0.35858448082327,0.35858448082327
ffs,4,-2.9051416850335454,-3.19951522202612
glnW,4,-5.289768307129773,-5.335798067614105
glnX,4,-3.4943072812337626,-2.903029015058985
gltW,4,-2.632542822757583,-1.802947556551835
glyT,2,-0.8381810697559985,-0.8381810697559985
glyU,2,-0.227684800757724,-0.227684800757724
hisR,5,-3.558931718755128,-1.88152272283305
leuU,2,-0.97050839686161,-0.97050839686161
leuW,1,-5.18521874998621,-5.18521874998621
leuX,2,0.44836392733319796,0.44836392733319796
leuZ,3,-0.7654540059515114,-1.03313750974758
lysV,1,-0.844987138414803,-0.844987138414803
metY,2,0.13786909809917003,0.13786909809917003
metZ,1,-0.724406664707577,-0.724406664707577
micF,4,-0.7176923405868194,-0.2490409346489275
pheU,3,-4.700412656120218,-6.15750049123349
proK,1,0.114740184158873,0.114740184158873
proL,2,0.2545134664964555,0.2545134664964555
proM,1,-0.808776335179688,-0.808776335179688
rnpB,6,-3.3444785986989984,-2.28799976767132
rrfG,5,-2.9035242467947384,-3.25498009512891
rrlG,4,-3.6866446236205164,-4.116689549824629
rrsA,1,-5.72886144273817,-5.72886144273817
rrsG,1,-0.881539509538274,-0.881539509538274
selC,4,0.21326799601462398,0.08830138825473849
serT,4,-0.20413995016267428,-0.042587965610001
serU,4,-0.029934622903435085,0.11216006368012935
serV,4,-7.17681900253178,-7.015007050638776
spf,4,-0.2858820195200785,-0.2903950139419435
ssrS,4,-0.2139151911062132,-0.218678185736706
ssrA,4,-2.2333163963321123,-2.15667737704754
thrT,2,-0.9255626997553226,-0.9255626997553226
thrU,2,-5.149624058292945,-5.149624058292945
thrV,2,-0.02641385093509202,-0.02641385093509202
trpT,2,-0.8301976781579545,-0.8301976781579545
tyrT,2,0.7226851918908606,0.7226851918908606
tyrU,1,-3.63256904126113,-3.63256904126113
tyrV,2,-0.6330905262966064,-0.6330905262966064
valW,1,-0.265093413930864,-0.265093413930864
oxyS,4,0.03175441627637325,-0.0334945870305345
metW,4,0.0812798672457008,-0.0658838627030149
rplU,3,-5.29201766203377,-4.94933376148583
rpmA,3,-5.232619126026914,-5.09612481814341
acpP,4,-3.454827214206155,-2.7767065524206753
rmf,3,-0.1256835732461639,-0.178420269208321
nfsB,4,0.16348986975835622,0.17467975522760648
eutB,3,0.08096165448679123,0.0583205924890936
eutC,4,0.020353854489003457,-0.06021303298154056
cybC,4,-0.24215470895440014,0.0968802176672947
gadA,2,0.048477150522598204,0.048477150522598204
frmA,4,0.1201866813529932,0.07386954966115004
folP,4,0.1651578227884035,0.151596430466611
ecnA,3,0.01193547118134683,0.0353969880660784
glcF,4,0.11545532632434526,0.10048149893489916
csrB,3,0.06239183547082091,0.0522853619161676
sraA,5,-0.47753911064312826,-0.801582111979432
sraB,3,-0.644203884895957,-0.443508351171505
rprA,1,0.42142293031341,0.42142293031341
sraC,4,0.029935410026200503,0.028398819494588
micA,1,0.392189236648186,0.392189236648186
gcvB,4,-0.6285026903010299,0.04287447169129385
omrA,4,0.413152765854441,0.10074560310590246
sraF,5,0.14762911769293757,0.216973243898283
psrO,4,0.050265119865218935,0.04671277373531186
arcZ,4,-0.47990584583602974,-0.5085297753821005
ryhB,4,0.05225904055394125,0.049195141980070994
glmZ,4,-0.179181940496346,-0.1433582479707195
csrC,4,0.1670205611042286,0.194522300034067
ryjA,4,0.13361830240922432,0.13039419851681025
rydB,1,-0.223887997734066,-0.223887997734066
cyaR,4,-2.5163676719312686,-1.3430929068312407
ryfA,4,0.05425394980224401,0.0363826290106563
rybB,4,0.20253499529587227,0.203176498150301
rybA,4,0.01983169301967634,-0.08002302999149132
omrB,3,0.24883729912780625,-0.0634998424281163
ryeB,4,-0.007173898291785313,0.0487200091832909
sibA,4,-2.425071308305486,-0.9368787275318791
sibB,4,0.024874706767298926,0.02989013546517655
sibC,4,-0.014474301168715113,-0.01429352004728725
yciY,1,0.324933537095931,0.324933537095931
yneM,1,-0.25104903801075,-0.25104903801075
tpke11,8,-0.8731818993944247,-1.0054539695077145
tp2,3,0.003297217935229812,0.00818718279957244
tff,3,-7.05033158727818,-7.32175209061745
C0067,1,0.21580490509147,0.21580490509147
C0293,4,-0.09417733885343069,-0.10168535006745799
C0299,2,0.74151509657799,0.74151509657799
isrA,2,0.1787997829780837,0.1787997829780837
C0343,4,0.35622394953946734,0.0564255993877204
micC,4,-0.10269858725120477,0.09023714327846895
C0465,4,0.12137180512981006,0.0908822056121625
isrB,4,-0.05546995086520295,-0.0772791169723519
isrC,4,0.09423352051171174,0.246495286360857
tpke70,1,0.115942103529016,0.115942103529016
C0614,1,-0.124788986772345,-0.124788986772345
IS128,4,0.2079716660436721,0.16271249808035
glmY,4,-0.013881951680798713,-0.06295522436905694
C0664,3,0.18443725513296264,0.300723738664494
C0719,4,0.22441667845234425,0.29387952130594197
sibD,5,-0.15494819880675587,0.000621762829012818
gadY,4,-0.13160330089579148,-0.05799303015939729
ldrD,1,0.0924717741779398,0.0924717741779398
rdlD,4,0.09132426229559075,0.07844175137903425
ydaE,1,0.0588223263442548,0.0588223263442548
yoeB,4,-0.27001674108955553,-0.271228676768339
sroA,4,-0.0575368102377845,-0.05387728787929451
micM,3,0.3033987067113357,0.41209588036109
sroC,4,-0.18457113882153436,-0.24239708884123048
sroD,1,-0.30127490260541,-0.30127490260541
sroE,4,-7.381874316106574,-7.410126989021684
sroG,4,-0.2867669726007118,-0.25182500364271965
sroH,4,0.1062163433973495,0.1653138713074475
pdxB,4,-2.356047432544293,-0.035649543060564094
yjdP,4,0.26261118727553245,0.31825397537733446
blr,1,-0.151950828932211,-0.151950828932211
ecnB,1,0.126079134899996,0.126079134899996
hokC,2,0.17100062651348097,0.17100062651348097
sokC,1,-0.374395278141324,-0.374395278141324
hokE,2,-0.007255358331692996,-0.007255358331692996
ldrA,4,-0.009718433565467826,-0.048969452301163646
ldrB,2,0.025412518494587505,0.025412518494587505
rdlC,2,-0.216391098673413,-0.216391098673413
rttR,5,0.10743466968241226,0.0484690176073188
hokB,5,0.3284175306004297,0.308933961180045
sokB,1,0.350466866501762,0.350466866501762
hokA,1,-1.24777304196571,-1.24777304196571
torI,4,-0.8272892158503522,-0.444946981224183
gnsA,2,0.1402765257084069,0.1402765257084069
sgrS,5,0.22061113629508594,0.118130203402914
tisA,2,-0.07287702876032809,-0.07287702876032809
tisB,2,0.024988985015715504,0.024988985015715504
dinQ,1,-0.0184510996859745,-0.0184510996859745
thiS,4,0.053981152807052325,0.01122902536478216
yajL,4,0.13783668239538474,0.1943709010547255
sapC,4,-0.18786970461946095,-0.169802117428745
sapB,4,-0.0549898502932322,-0.07679508597236841
sapA,4,-0.28238890428765223,-0.201456234277581
flgA,4,0.012053786279093245,0.056340135309463496
flgB,4,0.021252054050051674,0.0409423465676882
flgC,4,0.10345075257183203,0.04597056874917405
fadH,4,-0.006208291280307199,-0.1199712443991529
flgD,4,0.01818380484133897,0.02355530500278645
flgE,4,0.16606226605983548,0.1656459418587845
flgF,4,0.04772236632354276,0.141014461849961
flgG,4,0.07594583640895197,0.07248754522335095
flgH,4,0.19771201242370198,0.2159925630512785
flgI,4,0.13296083229702926,0.18302593753476548
flgJ,4,0.1223622400759723,0.1287309269225187
flgM,4,0.12646702837591536,0.1046045517966732
flhA,4,-0.0315094589216702,-0.0365810555903604
yaeP,3,0.1801716582842933,0.194484198875885
fliI,4,0.06545325612957285,0.04156736838792021
fliJ,4,0.13273573903614888,0.12710299206507636
fliK,4,0.07248661539395608,0.10813438319876165
nanT,4,0.0738724085212231,0.035866678481262404
bglA,4,-0.03570832601528049,-0.15154407427920552
maa,4,-0.9899213545691565,-0.02857908044317295
ldhA,4,-0.058968605594277745,0.009018872191442998
yaaX,4,0.07087958999647528,0.257478460611548
yaaW,4,0.31403054408354825,0.296345969056546
insB-1,5,0.2477777647988532,0.358736354091321
insA-1,4,0.006004074262676977,-0.0016109694862550504
yaaY,4,-0.8692337361353469,-0.675690739063479
caiF,4,-0.010102300314271916,0.12037172805716814
b0100,1,-1.4907994458261,-1.4907994458261
b0105,3,-0.0001346785126396984,0.0654632699296418
b0165,5,0.1486476805953432,0.258037901739898
ispU,4,-5.193730511369852,-5.167757807658695
bamA,4,-0.5222765960590486,-0.6038537951739504
ldcC,4,0.14777208104604342,0.17046097996623
yaeR,3,0.026704201725853634,0.0218668850763207
tilS,4,0.160284514200909,0.251861543155656
rof,4,-0.14350189365910287,-0.11970946485262171
yaeQ,4,0.046024482274083,-0.013310345047004013
gloB,4,0.09856196593009031,0.04412925791255615
yafS,4,-0.13505316025599223,-0.239968960623166
yafT,1,-0.0637431892718646,-0.0637431892718646
yafU,4,0.1602269352212936,0.147790088962277
yafV,4,0.09898431950417212,0.13187527802834276
ivy,4,-0.07590183914763998,-0.07481912342023447
fadE,4,0.1167394279799983,0.11696510764625725
lpcA,4,-0.8703924168743291,-0.857181953384331
yafJ,4,0.15399348945290775,0.1179401537462
yafK,4,-0.09135300332037377,-0.05307141984082155
yafQ,4,0.14826461749111977,0.1072567302002545
dinJ,4,-0.027252955789149,-0.061502264132024
yafL,4,-0.1636098408616392,-0.21583739154158346
rayT,4,0.19451083459509083,0.240264966271026
lfhA,4,0.21347526997843,0.1736039934948035
lafU,4,0.4263593890346799,0.48228201565183204
dinB,4,0.22839882694211092,0.23657198496028836
yafN,4,-0.014537483594971375,0.10985387662724022
yafO,4,-0.48718117874043937,0.16269049066300623
yafP,4,0.0670219674141055,0.0631537397583545
ykfJ,4,0.4181158216119779,0.5177405578265
ykfI,4,0.29066795635544823,0.462150268265772
yafW,4,-0.380591091343011,-0.352482535020301
ykfG,4,-0.17883210680376066,-0.07981824136217035
yafX,4,0.06327881361204957,0.1292352511610501
ykfF,4,0.09307187298274774,0.11864473154730498
ykfB,4,0.1155655048425355,0.12388012047557301
yafY,4,0.08478999276537955,0.2571452315607646
yafZ,4,0.2629233805433435,0.245551747941331
ykfA,4,-0.09460674564219375,-0.09347297081249051
perR,5,0.35971570705610584,0.272687071536665
insN-1,3,-0.4474413050734547,-0.0341784967980631
insO-1,4,0.17930335416855642,0.17780958400777502
ykfC,4,0.6557209130698781,0.4636259223132002
insH-1,4,-0.1593886254373166,-0.1712988852571658
mmuP,4,0.08959903091841023,0.09595325044813245
mmuM,4,0.15201517032307213,0.1169274313501577
afuB,4,0.11733692237746075,0.116601435790013
insB-2,3,-0.118062726011737,-0.152902234791516
yagE,4,-0.07293701608909617,-0.0233299524681928
yagF,4,-0.060098480101398837,-0.09106341502212666
yagG,4,0.0729820022715791,0.051087578763327895
yagH,4,-1.1050115805991891,0.1174204569111075
yagI,4,-0.020980988589998036,0.01746038799086495
yagJ,4,-0.9034445150209248,-0.27062201887046355
yagK,4,0.3496452776022855,0.5606838156493794
yagL,2,0.00436808890510155,0.00436808890510155
yagM,3,0.34745803007536163,0.00650914439828027
yagN,4,-0.09302407351595675,-0.4182138296514385
intF,4,0.09364359818852674,0.142409503920377
yagP,4,-0.0754992852183966,-0.1181570062051802
paoD,4,0.011791293874769005,-0.061464614658476004
paoC,4,0.13430013130366777,0.0596379647867151
paoB,4,0.0018636550976254829,0.02035752153121903
paoA,4,0.18854180772706708,0.1779133754411345
yagU,4,0.2569977154823705,0.21738783956497548
ykgJ,4,-0.28096406044153877,-0.29950925923302196
ecpE,4,0.018729989238315668,0.03638345223450035
ecpD,4,0.18529604753422801,0.2592979769463905
ecpC,4,0.4741536050472722,0.427824721969573
ecpB,4,0.13462380057408305,0.09773766096166285
ecpA,4,-0.8025122521440149,0.1471107431778021
ecpR,4,-0.20786244552146152,-0.26684085420326753
ykgL,2,-0.22756178023346507,-0.22756178023346507
ykgM,4,-0.1343907522909307,-0.054414085477990905
ykgA,3,-0.15518685604965596,-0.0377870675948632
ykgB,4,0.1625243469809315,0.22992023381454302
ykgI,4,-0.44039654966407127,-0.5829373080978045
ykgC,4,0.07384128686336601,0.13635821555972855
ykgD,4,-0.08185599706327486,-0.0012529807143705496
ykgE,4,0.0964043442838195,0.1850447359367895
ykgF,4,0.09393611065686866,0.0938873418643657
ykgG,4,0.32422729443361853,0.30123531770019196
b0309,4,0.10175934754204163,0.12387992187712243
ykgH,3,-1.2035123310913483,-1.48719503585162
yahB,4,0.024123070076350495,-0.031032793175140502
yahC,3,0.12939620399410004,0.0156877267354972
yahD,4,0.05049737077582042,0.11518077080486086
yahE,3,0.3235843898465705,0.47035262828997
yahF,4,0.06783487720954626,0.0945150052876505
yahG,4,0.14661328113893124,0.1462356245965735
yahI,4,0.0613108803089125,0.025571834821935
yahJ,4,0.16798613599159326,0.138973490148562
yahK,4,0.21352153509710098,0.21449018435294448
yahL,4,-0.0971986424470488,-0.04952706360435265
yahM,4,-2.0584614298722697,-1.2840961800000126
yahN,4,0.02282011891950142,0.020109030283223844
yahO,4,0.07887267925732701,0.1002361195991585
prpR,4,-0.17727761178886778,0.08382670749343996
prpB,4,-0.15815803280010024,-0.1009951982167065
prpC,4,-0.19550939349505156,-0.01573466927728258
prpD,4,0.23936970463075147,0.229031752074288
prpE,4,0.113426895348559,0.173393392137115
mhpR,4,-0.08157286798461512,0.13382668482108478
mhpE,4,0.10686008855331418,0.09163756053409094
mhpT,4,0.029633938517997012,-0.004837785274487999
yaiL,1,0.598682620055951,0.598682620055951
frmB,4,0.0923720399785805,0.0984183500504815
frmR,4,0.09063198672305645,0.14981189877532236
yaiO,4,0.156591685587888,0.22864353012550098
yaiX,4,-0.37700901022594724,-0.196876035121545
yaiF,4,-0.10565275585481645,0.07728287368994315
yaiP,4,-0.004765179956087778,0.01644363775034845
yaiS,4,-0.5016545598275051,-0.43871664486425
tauA,4,0.06718271279445728,0.10337100460023355
tauB,4,-0.14269315394429652,-0.13365452971998448
tauC,4,0.0333087693985547,0.0862992708267144
ykiB,2,0.78291651785295,0.78291651785295
yaiT,4,-0.06313926691013093,0.06667640166898714
insF-2,4,0.05007302444928551,0.13022552435742052
insE-2,4,0.16421936387003805,0.26287038368388804
yaiU,2,0.05420380758973185,0.05420380758973185
yaiV,4,0.06385464951361965,0.0360791549593558
yaiW,4,0.09979121624457528,0.13553962845120804
yaiY,4,0.3204468338124077,0.337301466276272
yaiZ,3,0.08336553162860101,0.245761566104783
yaiI,4,0.031023014824651515,-0.058477342714382
ykiA,4,0.031594224294137975,0.020312154692840943
proY,4,-0.5892351912202349,0.056328806041794195
thiL,4,-1.0498891139231679,-0.7772769544654754
yajO,4,0.16751994929626587,0.0891713604911332
dxs,4,-2.74024141652231,-2.691805410178075
thiI,4,0.07526175520904227,0.060502845632750005
panE,4,0.12676452964462837,0.055370757294329
yajQ,4,-0.11737813161161634,-0.13239090462164915
yajR,4,0.09688958488351998,0.11374745780771794
ppiD,4,-0.0638516845837105,-0.049456169978389496
ybaV,4,-0.5805497013391877,-0.03416227146311691
fadM,4,0.16640717707508598,0.2019684502235255
queC,3,0.07386924275197572,-0.0236917965499731
cof,4,-0.02590274231249675,-0.06615904312315204
ybaO,4,0.1404858730055235,0.2366775707443275
mdlA,4,0.12062278099530893,0.10657948674696605
ybaY,4,0.0564900276194619,0.1291456463131758
atl,6,-1.6485385163422166,-0.4911102285419795
ylaB,4,0.018889156364368997,0.024121962891198
ylaC,4,0.022920448980514763,0.02054999538437155
mscK,4,0.014256728097580607,-0.0448162455696538
fsr,4,0.0546943386289401,0.09921891832852471
ybaP,4,-0.044131842159209025,0.05452490528134395
ybaQ,4,-0.0765516674205315,-0.1466672447261845
copA,4,-0.6256993940980679,-0.11354784143697966
ybaS,4,0.14161504294810637,0.04415440687890345
ybaT,4,0.04496918883604949,0.047636357345382976
cueR,4,0.08924029965168376,0.1342523517922825
ybbJ,4,0.1596210564077663,0.10699319299412424
qmcA,4,-0.21510830818008234,-0.20615815483043265
ybbL,4,-0.1603143623611216,0.010924109194356348
ybbM,2,0.3735025001554835,0.3735025001554835
ybbN,4,-0.034032821336758924,-0.08322140990509785
ybbO,4,0.3252282653842624,0.447627739080234
ybbP,4,0.1451270410266871,0.174844498242805
ylbH,1,0.290821147135661,0.290821147135661
,2,0.49350565783975253,0.49350565783975253
ylbG,4,0.017634731604925027,0.01190866429367105
allS,4,0.07196183399593431,0.051856355465426246
allA,4,-0.014111583977958968,0.03984254968800055
allR,4,0.10918189754280251,0.12493504023274302
hyi,4,0.10405248986777499,0.09950538478494375
glxR,4,0.0727022709517838,0.05677443581684935
ybbW,4,-0.21802061092534844,-0.011744176715848396
allB,4,0.013392088172734063,-0.01063934363321288
ybbY,4,0.10218659573720774,0.02631259742566585
glxK,3,-0.09342560006032684,-0.107119385604231
allE,4,-0.018213481772717005,0.015394378103255502
allC,4,0.07902592532393822,0.07368494359456193
allD,4,-0.11027901050183606,-0.1056694472771888
fdrA,4,-0.24878555463694074,-0.08358272838193348
ylbE_2,4,0.007380957293251805,0.05603119331555812
ylbF,4,0.12961761510477762,0.16158574772096373
sfmA,4,0.2611155642849635,0.3524709122058495
sfmC,4,0.04670475131789678,-0.0435322626000627
sfmD,4,0.10818827732802902,0.05483585790806905
sfmH,4,-0.0316408019496127,0.0587613167103151
,4,0.08891013982049567,0.12318905159920235
ybcC,4,0.08906977216627424,0.12975627801785797
renD,2,0.29203587266957,0.29203587266957
ybcK,3,-0.014455123259067651,-0.17157058009881
ybcL,4,-0.5588156065321175,-0.5514778661534385
ybcM,4,-0.038110790898435325,0.004735906703507899
ybcN,4,0.15930691042426035,0.187345644075885
ninE,4,0.22793857297494646,0.1117645877722549
ybcO,4,0.04636370342626254,0.13456286863779604
rusA,4,0.13279157887796725,0.192317702305507
ybcQ,4,-1.058723755573599,-0.421899747337659
essD,4,-0.03597342393850808,0.0005537998882718456
rrrD,4,0.28091756136675794,0.32383397888642496
rzpD,3,0.007279188359487672,0.123928699137669
borD,4,-0.19037106993691144,-0.22386850584004087
ybcV,2,0.411681397049447,0.411681397049447
ybcW,4,0.11087911780626283,0.1091154412671887
tfaD,4,-0.023060895273811777,0.214516090143015
ybcY,4,0.1243257207243255,0.242786055329727
tfaX,4,-0.6448665252850814,-0.4976711060115727
cusS,4,0.08986597253824125,0.0768840359713045
cusR,4,0.07687526542708045,0.11602127783843137
cusC,4,-0.42746006959675725,-0.0708837543989034
cusF,4,0.21186028437642654,0.24887983967161548
cusB,4,0.018247686642940388,0.08719677705773325
ybdG,4,0.03618568315821393,0.06711368552078086
ybdF,4,-0.08312901727560795,0.008437165936366101
ybdJ,4,0.09847913636098318,0.12443133409587036
ybdK,4,0.06383070575263053,0.0718856684880034
ybdL,4,-0.12809737644929725,-0.18925260430188448
ybdM,4,-0.020330351796249795,0.041451758150718554
ybdN,4,0.07923841495902686,-0.05103497486712931
ybdO,4,0.10411678641354759,0.08544058688133699
dsbG,4,0.009484146918266004,0.08180247021050299
uspG,4,0.25828619398164854,0.17535177818201803
ybdR,4,0.16110812713009806,0.22384252918058364
,4,0.18415141049144176,0.15782644737126184
rnk,4,-0.37101206222144806,-0.1316938124403467
citT,4,0.04440402118760024,0.04758126773934195
citG,4,0.14651741161428222,0.20433373097434498
citX,4,0.2829347337635735,0.22327952746566498
citF,4,0.13675334004278827,0.2326152741688025
citE,4,0.20207495203376374,0.17039356130331051
citD,4,-0.05354529345574301,-0.006918424769699491
citC,4,0.10345802864843763,0.10287648193902979
dpiB,4,-2.2786542819443882,-0.16058571860704857
dpiA,4,0.1065157440517006,0.0899801712096657
dcuC,4,0.006032825681985418,0.016476190336183846
ybeM_2,4,-0.03112267644665087,-0.07738800500114774
cobC,4,0.13129779922968446,0.10831845284946734
nadD,4,-0.4001416511938474,-0.3505534633341365
ybeQ,2,0.471841567523574,0.471841567523574
ybeR,4,0.03893940812146762,0.19597904490114176
djlB,4,0.23613705220409198,0.15524766477764249
ybeT,4,0.06382494803578392,0.0033386397551243494
ybeU,4,-0.04557858449952101,-0.280222810774989
djlC,4,0.2105191373372039,0.240166785623473
hscC,4,0.26836269092395726,0.0749656746445901
rihA,4,0.016464297757141998,0.056219432576217504
gltI,4,-0.0018630960766012027,0.0030508463870716
ybeX,4,-0.5510014909631787,-0.24022593343515442
ybeY,4,-0.5207274670510483,-0.09929468599341269
ybeZ,4,-0.8746872054179597,-0.9317767696714545
miaB,4,0.080690842381724,0.0022327867935269946
ubiF,4,-0.26075113530071525,-0.39334925207258753
chiP,4,0.016070265135948558,0.0773223677654776
ybfN,4,-0.047550425603353264,-0.10746068492037306
ybfP,4,0.10570011618543625,0.1390612271807235
ybfO,1,0.512883614072423,0.512883614072423
ybfL,1,-0.505583448314067,-0.505583448314067
dtpD,4,-0.015051168821041308,0.09903940379064083
ybgI,4,-0.026246647664884055,-0.0989328634322301
ybgJ,4,0.11033853843438175,0.1907655217217315
ybgK,4,0.2116993215771005,0.2874653230060765
ybgL,4,0.0910239046216348,0.09865638959654621
nei,4,-0.07686054496755926,-0.06376795572260399
abrB,4,0.09748233180814928,0.12161089933840351
ybgO,4,0.14200504870893127,0.2204542405555075
ybgP,4,0.15535857049818647,0.157190656359633
ybgQ,2,0.2195896106345785,0.2195896106345785
b0725,4,-0.53312151826068,-0.5549865702004635
zitB,4,0.007468202930640017,-0.018059529877183497
ybgS,4,0.2838060267464503,0.0952313364166626
modE,4,0.261143634455614,0.23353544664631504
acrZ,1,0.114242591185399,0.114242591185399
pgl,4,-0.10796777580498036,-0.10731711311907621
ybhD,4,-0.13714836483314952,-0.1880752592388335
ybhH,4,0.10073662411736363,0.10614796108922475
ybhI,4,-0.5083431167492746,0.030189611811702904
ybhJ,4,0.12969230543060173,0.13182944188320195
